Sentence,entity_1_name,entity_1_id,entity_1_type,entity_2_name,entity_2_id,entity_2_type,labels
the occurrence of pvc's correlated significantly with the fall in serum k+ observed r = 0.,hctz,D006852,Chemical,cardiac arrhythmias,D001145,Disease,0
"diabetes of 2 months duration resulted in decreases in body weight and increases in fluid consumption, urine volume, frequency of micturition, and average volume per micturition; effects which were prevented by insulin treatment.",streptozotocin,D013311,Chemical,diabetes mellitus,D003920,Disease,0
"there was mutual potentiation between sub-effective doses of  @CHEMICAL$  and morphine, but sub-effective doses of  @CHEMICAL$  partly antagonized fully-effective doses of morphine.",ketamine,D007649,Chemical,catalepsy,D002375,Disease,0
"germfree (gf) lobund strain wistar (lw) rats, fed vegetable diet l-485, have developed prostate adenocarcinomas spontaneously (10% incidence) at average age 34 months.",testosterone,D013739,Chemical,prostate cancer,D011471,Disease,0
"half-relaxation time was prolonged in both steroid groups, and time to peak tension was longer with m, whereas tetanic tensions were similar.",t,D013739,Chemical,atrophy,D009133,Disease,0
a close relationship was seen between the overshooting of forces and dyskinesias in the on-drug condition.,levodopa,D007980,Chemical,lid,D004409,Disease,0
penicillin model is a widely used experimental model for epilepsy research.,penicillin-g potassium,D010400,Chemical,epileptiform activity,D004827,Disease,0
"while withdrawal of  @CHEMICAL$  leads to clinical improvement in majority of cases, this is not always possible or advisable.",amiodarone,D000638,Chemical,pneumonitis,D011014,Disease,0
"finally, to show that the bladder is essential for the cp-induced behavioral modifications, female rats also received cp at doses of 200 mg.",cyclophosphamide,D003520,Chemical,cystitis,D003556,Disease,0
"male f344 rats, 5 weeks of age, were maintained on diet containing 1% or 2% bha by weight and simultaneously on drinking water supplemented with ra at various concentrations (w/v) for 52 weeks.",butylated hydroxyanisole,D002083,Chemical,forestomach tumors,D013274,Disease,0
the mechanism of this myopathy is poorly understood.,methylprednisolone,D008775,Chemical,atrophy,D009133,Disease,0
results: cbdca administration induced dose-dependent peripheral neurotoxicity.,cisplatin,D002945,Chemical,peripheral nervous system damage,D010523,Disease,0
"a lower dose of 1 mg/kg i.v. of (-)-cibenzoline suppressed the digitalis-induced arrhythmia, whereas 5 mg/kg i.v. was needed to suppress adrenaline-induced arrhythmias.",ouabain,D010042,Chemical,ventricular arrhythmia,D001145,Disease,0
"he was intubated for airway protection and because of hypoventilation, and was paralyzed to control  @DISEASE$..",venlafaxine,C047426,Chemical,muscle rigidity,D009127,Disease,0
chickens given 200 ppm corticosterone without totp or  @CHEMICAL$  had significantly elevated activity of plasma cholinesterase and significantly inhibited activity of liver carboxylesterase.,dfp,D007531,Chemical,degenerating myelinated fibers,D009410,Disease,0
"a discussion of the history of ergot includes its original discovery, the epidemics of gangrene that it has caused through the ages and its past and present role in the management of migraine headache.",methysergide,D008784,Chemical,vasospasm,D014652,Disease,0
simultaneously administration of beta-adrenergic blocking drugs and  @CHEMICAL$  may result in profound adverse interactions and should only be administered with great caution.,verapamil,D014700,Chemical,hypotension,D007022,Disease,0
"in an attempt to overcome this problem, a clinical trial of cb 3717 administered with alkaline diuresis is under way.",n10-propargyl-5,C031662,Chemical,hepatotoxicity,D056486,Disease,0
while gentamicin and  @CHEMICAL$  decreased the percentage reabsorption and accumulation of lysozyme after i.v. administration of egg-white lysozyme netilmicin had no effect.,kanamycin,D007612,Chemical,nephrotoxic,D007674,Disease,0
"results: the average platelet counts preoperatively, and on pod 7, 14, and 21 were 65, 88, 149, and 169 x 10(9)/l, respectively.",unfractionated heparin sodium,D006493,Chemical,hit,D013921,Disease,0
"the liver levels of beta-oxidation metabolites of vpa were decreased by day 14, while the levels of 4-ene-vpa and (e)-2,4-diene-vpa were not elevated throughout the study.",15-f(2t)-isoprostane,C075750,Chemical,hepatotoxicity,D056486,Disease,0
"antitumor efficacy of mc versus ac was comparable: objective response rates, 43% versus 43%; median time to progression, 5.",cyclophosphamide,D003520,Chemical,congestive heart failure,D006333,Disease,0
the mechanism of this myopathy is poorly understood.,methylprednisolone,D008775,Chemical,loss in body weight,D015431,Disease,0
"0% lidocaine hydrochloride plus 1:100,000 epinephrine) were injected into the retrobulbar area of rat eyes.",bupivacaine hydrochloride,D002045,Chemical,muscle damage,D009135,Disease,0
results: the mtd of  @CHEMICAL$  was 160 mg/m2/d.,cis-ra,D015474,Chemical,thrombocytopenia,D013921,Disease,0
sixty-nine percent of patients continued treatment with  @CHEMICAL$  and had no recurrence of symptomatic vt or ventricular fibrillation (vf) over a follow-up of 6 to 52 months (mean +/- standard deviation 14.,amiodarone,D000638,Chemical,ataxia,D001259,Disease,0
increased expression and apical targeting of renal enac subunits in puromycin aminonucleoside-induced nephrotic syndrome in rats.,pan,D011692,Chemical,hypoalbuminemia,D034141,Disease,0
circulating lysosomal enzymes and  @DISEASE$..,paracetamol,D000082,Chemical,acute hepatic necrosis,D017114,Disease,0
chloroquine related complete heart block with blindness: case report.,chloroquine,D002738,Chemical,retinopathy,D012164,Disease,0
"usually it is a self-limited disorder, but  @CHEMICAL$  therapy may be needed in life-threatening cases since early treatment with  @CHEMICAL$ s in severe cases can prevent complications.",corticosteroid,D000305,Chemical,cutaneous leucocytoclastic vasculitis,D018366,Disease,0
the weakness in these patients is due to  @DISEASE$  (most likely due to nd-nmba) and muscle (most likely due to corticosteroids).,nd-nmbas,D003473,Chemical,pathology at both the neuromuscular junction,D009468,Disease,0
"when administered alone, (+/-)-sm 21 produced no significant effects compared to control injections of saline, but umb24 had locomotor depressant actions.",cocaine,D003042,Chemical,convulsions,D012640,Disease,0
"the patient remained unresponsive with junctional  @DISEASE$,, unrecordable blood pressure, and then became asystolic.",diltiazem,D004110,Chemical,bradycardia,D001919,Disease,0
"in addition, tacrine-loaded nanoparticles administration induced  @DISEASE$  in ca1 field of the hippocampus in all treated animals, while the saline solution of tacrine only in 60% of animals.",licl,D018021,Chemical,damage of neuronal cells,D001930,Disease,0
"results: of the 206 dogs treated with  @CHEMICAL$,, 185 met the inclusion criteria for at least one class of toxicity.",ccnu,D008130,Chemical,vomiting,D014839,Disease,0
"we selected controls, matched on age and facility of usual care, at random from healthy members of the health plan.",amphetamine,D000661,Chemical,stroke,D020521,Disease,0
the results suggest that bortezomib in combination with cyclophosphamide at 900 mg/m(2) and  @CHEMICAL$  is an effective induction treatment for patients with newly diagnosed mm that warrants further investigation.,dexamethasone,D003907,Chemical,neuropathy,D009422,Disease,0
"similarly, grade 1 or 2 myalgia/arthralgia was observed in 63.",taxol,D017239,Chemical,nausea,D009325,Disease,0
it is therefore supposed that other unknown variants of serum cholinesterase exist which cannot hydrolyze  @CHEMICAL$..,succinylcholine,D013390,Chemical,apnoea,D001049,Disease,0
"furthermore, the bradycardia that accompanied the noradrenaline-induced pressor effect in shr was similar with and without chronic prazosin treatment despite a 47-71% reduction of the pressor effect in chronic alpha 1-receptor blocked shr.",abbott-53693,C056299,Chemical,hypertensive,D006973,Disease,0
"these results suggest that pgs are involved in the mechanism(s) underlying  @CHEMICAL$-- and ptz-induced convulsions, but not picrotoxin-, electroshock-, or bicuculline-induced convulsions.",fluorthyl,D005481,Chemical,seizure,D012640,Disease,0
electrocardiographic t and u wave abnormalities were present in most patients.,elavil,D000639,Chemical,left bundle branch block,D002037,Disease,0
"in this work the messenger ribonucleic acid (mrna) levels of angiotensinogen (ao) were analyzed with the slot-blot hybridization technique in liver and other extrahepatic tissues: kidney, heart, brain, and adrenal gland from control, nephrotic, and pair-fed (pf) rats.",pan,D011692,Chemical,nephrotic syndrome,D009404,Disease,0
08) than in the placebo group (rr 1.,diuretic,D004232,Chemical,reduction in renal function,D051437,Disease,0
"methimazole-induced cholestasis was diagnosed, and propranolol therapy was resumed.",methimazole,D008713,Chemical,cholestatic jaundice,D041781,Disease,0
nightmares and  @DISEASE$  after long-term intake of tramadol combined with antidepressants.,paroxetine,D017374,Chemical,hallucinations,D006212,Disease,0
peak urine nag activity and a change in nag isoenzyme pattern coincided with both the peak  @DISEASE$  and the reduction in intracellular protein and nag droplets (day six onwards).,pan,D011692,Chemical,proteinuria,D011507,Disease,0
down-regulation of norepinephrine transporter function induced by chronic administration of desipramine linking to the alteration of sensitivity of local-anesthetics-induced convulsions and the counteraction by co-administration with local anesthetics.,lidocaine,D008012,Chemical,convulsive,D012640,Disease,0
the platelet aggregability was significantly suppressed at various time intervals but no additive or synergistic inhibitory effect by the combined administration was noted.,bpt,C048081,Chemical,headache,D006261,Disease,0
protective effects of antithrombin on  @CHEMICAL$   @DISEASE$  in rats.,puromycin aminonucleoside,D011692,Chemical,nephrosis,D009401,Disease,0
"throughout the observation period, no significant alteration in vital signs was observed.",clz,C045645,Chemical,headache,D006261,Disease,0
mj disappeared when ltg dose was decreased by 25 to 50%.,lamotrigine,C047781,Chemical,myoclonic status,D009207,Disease,0
parallels in the actions of nh4ac and the calcium channel blocker verapamil support this concept.,diazepam,D003975,Chemical,incoordination,D001259,Disease,0
"a further 64% reduction of hepatitis was observed, when naa was given to ethanol/aap-mice.",acetaminophen,D000082,Chemical,hepatic damage,D056486,Disease,0
materials and methods: two different schedules of cbdca administration (10 mg/kg and 15 mg/kg i.p. twice a week for nine times) were evaluated in wistar rats.,carboplatin,D016190,Chemical,peripheral neurotoxicity,D010523,Disease,0
"four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d.",ifosfamide,D007069,Chemical,confusion,D003221,Disease,0
"these cells proliferated further, replacing the most part of the nodules, and with this process hepatomas appeared to have been formed.",alpha-benzene hexachloride,D001556,Chemical,hepatoma,D006528,Disease,0
"the availability of newer rapid diagnostic techniques, such as polymerase chain reaction, may make earlier, more effective treatment of adenovirus infection possible.",cidofovir,C059262,Chemical,neutropenia,D009503,Disease,0
"2 (by 2 mg/kg i.v.), and 3.",digitalis,D004071,Chemical,ventricular arrhythmias,D001145,Disease,0
monitoring of serum calcium and  @CHEMICAL$  levels is indicated in future trials.,cis-ra,D015474,Chemical,emesis,D014839,Disease,0
there also were no significant differences between groups when expressing diameters as the sum of the precommunicating segment of the anterior cerebral + sphenoidal segment of the middle cerebral + supraclinoid internal carotid artery + basilar artery divided by the diameter of the petrous internal carotid artery (p greater than 0.,cocaine,D003042,Chemical,sah,D013345,Disease,0
